Drugbank_id
DB01113
DB01114
DB01115
DB01116
DB01117
DB01118
DB01119
DB01120
DB01121
DB01122
DB01124
DB01126
DB01127
DB01128
DB01129
DB01130
DB01131
DB01132
DB01133
DB01134
DB01135
DB01136
DB01138
DB01142
DB01143
DB01144
DB01146
DB01148
DB01149
DB01151
DB01154
DB01156
DB01157
DB01158
DB01159
DB01160
DB01161
DB01162
DB01164
DB01165
DB01166
DB01167
DB01168
DB01170
DB01171
DB01173
DB01174
DB01175
DB01176
DB01177
DB01178
DB01180
DB01181
DB01182
DB01183
DB01184
DB01185
DB01186
DB01189
DB01191
DB01192
DB01193
DB01194
DB01195
DB01196
DB01197
DB01198
DB01199
DB01200
DB01202
DB01203
DB01204
DB01205
DB01206
DB01207
DB01208
DB01209
DB01210
DB01211
DB01212
DB01213
DB01214
DB01215
DB01216
DB01217
DB01218
DB01219
DB01220
DB01221
DB01222
DB01223
DB01224
DB01226
DB01227
DB01228
DB01229
DB01231
DB01233
DB01234
DB01235
DB01236
DB01237
DB01238
DB01239
DB01240
DB01241
DB01242
DB01244
DB01245
DB01246
DB01247
DB01248
DB01250
DB01251
DB01252
DB01253
DB01254
DB01259
DB01260
DB01261
DB01262
DB01267
DB01268
DB01273
DB01274
DB01275
DB01280
DB01282
DB01283
DB01288
DB01289
DB01291
DB01295
DB01296
DB01297
DB01303
DB01320
DB01324
DB01325
DB01327
DB01336
DB01337
DB01338
DB01339
DB01340
DB01342
DB01347
DB01348
DB01349
DB01351
DB01352
DB01353
DB01354
DB01355
DB01357
DB01359
DB01364
DB01365
DB01366
DB01367
DB01373
DB01378
DB01380
DB01382
DB01384
DB01388
DB01392
DB01393
DB01394
DB01395
DB01397
DB01399
DB01400
DB01401
DB01403
DB01406
DB01407
DB01408
DB01409
DB01410
DB01411
DB01412
DB01418
DB01419
DB01420
DB01421
DB01422
DB01425
DB01426
DB01427
DB01428
DB01429
DB01431
DB01433
DB01435
DB01436
DB01437
DB01438
DB01440
DB01442
DB01452
DB01454
DB01463
DB01466
DB01472
DB01481
DB01483
DB01488
DB01489
DB01496
DB01497
DB01511
DB01520
DB01535
DB01536
DB01537
DB01541
DB01544
DB01545
DB01548
DB01553
DB01558
DB01559
DB01564
DB01565
DB01567
DB01569
DB01576
DB01577
DB01579
DB01580
DB01586
DB01587
DB01588
DB01589
DB01591
DB01592
DB01593
DB01594
DB01595
DB01599
DB01600
DB01608
DB01611
DB01612
DB01613
DB01614
DB01615
DB01616
DB01618
DB01619
DB01620
DB01621
DB01622
DB01623
DB01624
DB01625
DB01626
DB01628
DB01629
DB01645
DB01656
DB01667
DB01685
DB01698
DB01700
DB01708
DB01791
DB01873
DB01878
DB01892
DB01933
DB01942
DB01954
DB02032
DB02056
DB02058
DB02067
DB02105
DB02109
DB02115
DB02165
DB02187
DB02207
DB02234
DB02261
DB02266
DB02282
DB02285
DB02329
DB02342
DB02377
DB02424
DB02527
DB02546
DB02552
DB02568
DB02587
DB02640
DB02659
DB02691
DB02709
DB02789
DB02845
DB02852
DB02901
DB02925
DB03010
DB03040
DB03128
DB03255
DB03256
DB03312
DB03374
DB03394
DB03395
DB03419
DB03424
DB03459
DB03467
DB03496
DB03509
DB03523
DB03566
DB03575
DB03585
DB03587
DB03600
DB03604
DB03615
DB03619
DB03695
DB03701
DB03754
DB03756
DB03758
DB03783
DB03793
DB03849
DB03866
DB03880
DB03902
DB04017
DB04076
DB04106
DB04209
DB04216
DB04249
DB04250
DB04263
DB04272
DB04297
DB04325
DB04331
DB04334
DB04339
DB04348
DB04356
DB04365
DB04440
DB04468
DB04513
DB04519
DB04540
DB04552
DB04557
DB04573
DB04574
DB04575
DB04576
DB04599
DB04630
DB04652
DB04655
DB04665
DB04690
DB04695
DB04707
DB04725
DB04741
DB04743
DB04786
DB04789
DB04794
DB04795
DB04817
DB04820
DB04821
DB04824
DB04825
DB04828
DB04829
DB04832
DB04834
DB04835
DB04836
DB04837
DB04838
DB04839
DB04840
DB04841
DB04842
DB04843
DB04844
DB04845
DB04846
DB04847
DB04849
DB04850
DB04851
DB04854
DB04855
DB04856
DB04861
DB04863
DB04864
DB04865
DB04866
DB04868
DB04871
DB04872
DB04876
DB04878
DB04879
DB04880
DB04881
DB04884
DB04885
DB04888
DB04889
DB04890
DB04891
DB04892
DB04894
DB04896
DB04898
DB04903
DB04905
DB04908
DB04917
DB04920
DB04930
DB04938
DB04946
DB04948
DB04953
DB04957
DB04960
DB04975
DB04977
DB05015
DB05018
DB05022
DB05039
DB05087
DB05095
DB05107
DB05129
DB05137
DB05152
DB05212
DB05219
DB05223
DB05229
DB05232
DB05239
DB05246
DB05262
DB05265
DB05266
DB05271
DB05294
DB05316
DB05351
DB05381
DB05383
DB05395
DB05424
DB05465
DB05467
DB05482
DB05521
DB05524
DB05532
DB05540
DB05541
DB05542
DB05562
DB05607
DB05667
DB05668
DB05708
DB05710
DB05767
DB05786
DB05812
DB05814
DB05885
DB05928
DB05990
DB06011
DB06013
DB06016
DB06021
DB06040
DB06077
DB06127
DB06137
DB06144
DB06148
DB06151
DB06152
DB06153
DB06154
DB06155
DB06159
DB06174
DB06176
DB06190
DB06191
DB06195
DB06199
DB06201
DB06202
DB06203
DB06204
DB06207
DB06209
DB06210
DB06212
DB06213
DB06216
DB06217
DB06218
DB06228
DB06230
DB06237
DB06240
DB06243
DB06246
DB06255
DB06262
DB06263
DB06266
DB06267
DB06268
DB06274
DB06282
DB06283
DB06288
DB06292
DB06335
DB06358
DB06374
DB06401
DB06403
DB06408
DB06412
DB06413
DB06420
DB06421
DB06422
DB06433
DB06436
DB06441
DB06442
DB06446
DB06448
DB06468
DB06469
DB06470
DB06479
DB06480
DB06506
DB06510
DB06512
DB06543
DB06558
DB06579
DB06587
DB06589
DB06594
DB06595
DB06603
DB06605
DB06616
DB06623
DB06626
DB06635
DB06637
DB06652
DB06654
DB06660
DB06663
DB06670
DB06678
DB06684
DB06691
DB06693
DB06694
DB06695
DB06698
DB06700
DB06701
DB06702
DB06706
DB06707
DB06709
DB06710
DB06711
DB06712
DB06713
DB06714
DB06716
DB06718
DB06725
DB06726
DB06728
DB06730
DB06732
DB06736
DB06738
DB06739
DB06741
DB06751
DB06756
DB06764
DB06766
DB06772
DB06774
DB06777
DB06780
DB06781
DB06782
DB06786
DB06787
DB06789
DB06791
DB06800
DB06802
DB06809
DB06813
DB06814
DB06819
DB07069
DB07232
DB07348
DB07374
DB07447
DB07477
DB07615
DB07637
DB07715
DB07720
DB07768
DB07780
DB07841
DB07931
DB07954
DB07996
DB08059
DB08162
DB08167
DB08313
DB08329
DB08382
DB08399
DB08437
DB08439
DB08486
DB08550
DB08633
DB08799
DB08800
DB08801
DB08802
DB08804
DB08805
DB08806
DB08807
DB08808
DB08810
DB08811
DB08814
DB08815
DB08816
DB08819
DB08820
DB08822
DB08827
DB08828
DB08834
DB08836
DB08837
DB08838
DB08839
DB08846
DB08860
DB08864
DB08865
DB08867
DB08868
DB08872
DB08875
DB08877
DB08880
DB08881
DB08882
DB08883
DB08889
DB08890
DB08892
DB08893
DB08895
DB08896
DB08897
DB08899
DB08901
DB08906
DB08907
DB08908
DB08910
DB08911
DB08912
DB08916
DB08918
DB08922
DB08927
DB08931
DB08932
DB08936
DB08949
DB08950
DB08951
DB08954
DB08960
DB08964
DB08995
DB08996
DB09013
DB09014
DB09017
DB09018
DB09020
DB09026
DB09030
DB09031
DB09034
DB09038
DB09039
DB09047
DB09048
DB09049
DB09053
DB09054
DB09059
DB09061
DB09063
DB09064
DB09065
DB09068
DB09069
DB09070
DB09071
DB09073
DB09074
DB09075
DB09076
DB09078
DB09079
DB09080
DB09082
DB09083
DB09085
DB09089
DB09090
DB09091
DB09092
DB09093
DB09095
DB09096
DB09097
DB09099
DB09112
DB09116
DB09118
DB09119
DB09120
DB09123
DB09124
DB09128
DB09143
DB09147
DB09148
DB09149
DB09166
DB09167
DB09173
DB09185
DB09186
DB09194
DB09195
DB09198
DB09201
DB09202
DB09203
DB09204
DB09205
DB09207
DB09209
DB09211
DB09212
DB09213
DB09214
DB09215
DB09216
DB09217
DB09220
DB09223
DB09224
DB09225
DB09227
DB09229
DB09230
DB09231
DB09232
DB09235
DB09236
DB09237
DB09238
DB09239
DB09241
DB09242
DB09244
DB09245
DB09256
DB09257
DB09262
DB09270
DB09272
DB09273
DB09279
DB09280
DB09282
DB09283
DB09285
DB09286
DB09288
DB09289
DB09290
DB09291
DB09292
DB09295
DB09300
DB09304
DB09327
DB09330
DB09342
DB09343
DB09345
DB09351
DB09371
DB09389
DB09401
DB09409
DB09421
DB09462
DB09477
DB09481
DB09488
DB09555
DB11079
DB11085
DB11093
DB11148
DB11156
DB11181
DB11201
DB11235
DB11273
DB11274
DB11275
DB11278
DB11323
DB11328
DB11348
DB11362
DB11363
DB11365
DB11397
DB11425
DB11429
DB11447
DB11477
DB11478
DB11541
DB11560
DB11577
DB11581
DB11582
DB11587
DB11591
DB11614
DB11619
DB11632
DB11633
DB11640
DB11641
DB11642
DB11644
DB11652
DB11660
DB11672
DB11674
DB11679
DB11682
DB11689
DB11691
DB11693
DB11697
DB11699
DB11703
DB11712
DB11718
DB11723
DB11730
DB11732
DB11737
DB11738
DB11739
DB11752
DB11755
DB11757
DB11758
DB11760
DB11763
DB11791
DB11793
DB11800
DB11817
DB11823
DB11827
DB11828
DB11830
DB11837
DB11841
DB11853
DB11855
DB11859
DB11886
DB11901
DB11921
DB11936
DB11942
DB11951
DB11952
DB11963
DB11967
DB11973
DB11978
DB11979
DB11986
DB11994
DB11995
DB12001
DB12005
DB12007
DB12010
DB12015
DB12016
DB12062
DB12093
DB12095
DB12110
DB12116
DB12130
DB12141
DB12147
DB12161
DB12163
DB12177
DB12184
DB12218
DB12235
DB12236
DB12248
DB12255
DB12267
DB12278
DB12307
DB12319
DB12323
DB12332
DB12340
DB12364
DB12371
DB12379
DB12404
DB12445
DB12457
DB12465
DB12478
DB12483
DB12499
DB12500
DB12513
DB12518
DB12532
DB12537
DB12543
DB12548
DB12565
DB12579
DB12582
DB12597
DB12598
DB12612
DB12637
DB12645
DB12670
DB12693
DB12695
DB12713
DB12783
DB12789
DB12831
DB12836
DB12843
DB12874
DB12887
DB12890
DB12941
DB12978
DB13003
DB13014
DB13025
DB13036
DB13044
DB13074
DB13125
DB13139
DB13154
DB13155
DB13158
DB13164
DB13166
DB13167
DB13170
DB13174
DB13179
DB13191
DB13257
DB13269
DB13310
DB13335
DB13345
DB13346
DB13437
DB13501
DB13520
DB13581
DB13624
DB13643
DB13720
DB13729
DB13746
DB13751
DB13760
DB13781
DB13783
DB13800
DB13837
DB13857
DB13867
DB13872
DB13873
DB13874
DB13875
DB13876
DB13877
DB13919
DB13929
DB13940
DB13943
DB13944
DB13946
DB13948
DB13949
DB13951
DB13952
DB13953
DB13954
DB13955
DB13956
DB13967
DB13995
DB13996
DB14001
DB14002
DB14006
DB14010
DB14011
DB14019
DB14028
DB14050
DB14059
DB14063
DB14064
DB14065
DB14066
DB14067
DB14068
DB14069
DB14071
DB14132
DB14185
DB14481
DB14487
DB14488
DB14489
DB14490
DB14491
DB14512
DB14514
DB14515
DB14520
DB14533
DB14538
DB14539
DB14540
DB14541
DB14542
DB14543
DB14544
DB14568
DB14575
DB14583
DB14631
DB14635
DB14642
DB14649
DB14669
DB14672
DB14715
DB14719
DB14723
DB14754
DB14766
DB14783
DB14805
DB14840
DB14845
DB14881
DB14895
DB14921
DB14924
DB14973
DB14975
DB14989
DB15011
DB15031
DB15035
DB15091
DB15097
DB15102
DB15114
DB15133
DB15149
DB15233
DB15328
DB15442
DB15444
DB15456
DB15463
DB15489
DB15490
DB15565
DB15566
DB15568
DB15569
DB15598
DB15669
DB15685
DB15688
DB15690
DB15694
DB15822
DB15982
DB16098
DB16165
DB16200
DB16217
DB16236
DB16267
DB16390
DB16628
DB16629
DB16650
DB16690
DB16703
DB16826
DB17083
DB17472
