GENE PRODUCT ID,GO TERM
B2RXH4,GO:0007283
B2RXH4,GO:0140541
B3KU38,GO:0035332
B3KU38,GO:0051494
B4DU55,GO:0006357
B5MD39,GO:0008150
B5MD39,GO:1901750
B5ME19,GO:0006413
B6A8C7,GO:2000515
B7U540,GO:0034765
B7U540,GO:1990573
B7Z6K7,GO:0006357
B7ZAQ6,GO:0030217
B7ZAQ6,GO:0043123
B7ZAQ6,GO:0051452
B7ZBB8,GO:0005979
B7ZC32,GO:0007005
B7ZC32,GO:0007018
B7ZC32,GO:0030705
B7ZC32,GO:0072384
B9A014,GO:0008150
B9A064,GO:0016064
C0HLU2,GO:0006357
C0HLV8,GO:0019516
C0HM98,GO:0000725
C0HM98,GO:0006301
C0HMA1,GO:0002605
C4AMC7,GO:0006622
C4AMC7,GO:0006887
C4AMC7,GO:0007032
C4AMC7,GO:0016197
C4AMC7,GO:0032456
C4AMC7,GO:0034314
C4AMC7,GO:0034315
C4AMC7,GO:0042147
C4AMC7,GO:0045022
C9J1S8,GO:0010468
C9J1S8,GO:0016567
C9J1S8,GO:0045087
C9J202,GO:0006486
C9J2P7,GO:0042981
C9JCN9,GO:0070370
C9JE40,GO:0000290
C9JE40,GO:0017148
C9JE40,GO:0033962
C9JJH3,GO:0042981
C9JLJ4,GO:0042981
C9JLW8,GO:0010717
C9JN71,GO:0006357
C9JPN9,GO:0042981
C9JRZ8,GO:0006703
C9JUS6,GO:0003073
C9JUS6,GO:0007189
C9JUS6,GO:0008150
C9JUS6,GO:0010460
C9JVI0,GO:0042981
C9JXX5,GO:0007342
C9JXX5,GO:0035036
C9JXX5,GO:0035437
D3W0D1,GO:0001819
D3W0D1,GO:0043320
D6R901,GO:0042981
D6R9N7,GO:0042981
D6RA61,GO:0042981
D6RBQ6,GO:0042981
D6RCP7,GO:0042981
D6RGH6,GO:0007346
D6RGH6,GO:0008156
D6RGH6,GO:0030174
D6RGH6,GO:0044458
D6RGH6,GO:0045786
D6RGH6,GO:0045944
D6RGH6,GO:0060271
D6RGH6,GO:0098534
D6RGH6,GO:1902017
D6RGH6,GO:1903251
D6RJB6,GO:0042981
E0CX11,GO:0032731
E0CX11,GO:0033617
E0CX11,GO:0034551
