GENE PRODUCT ID,GO TERM
P06493,GO:0000781
P06493,GO:0005654
P06493,GO:0005739
P06493,GO:0005789
P06493,GO:0005813
P06493,GO:0005829
P06493,GO:0005876
P06493,GO:0016020
P06493,GO:0030496
P06493,GO:0070062
P06493,GO:0072686
P06493,GO:0097122
P06493,GO:0097125
P06493,GO:0000307
P06493,GO:0005737
P06576,GO:0005634
P06576,GO:0005739
P06576,GO:0005743
P06576,GO:0005753
P06576,GO:0005759
P06576,GO:0005886
P06576,GO:0009986
P06576,GO:0016020
P06576,GO:0031966
P06576,GO:0042645
P06576,GO:0070062
P06576,GO:0005754
P06576,GO:0045259
P06576,GO:0045261
P06681,GO:0005576
P06681,GO:0005615
P06681,GO:0070062
P06702,GO:0005737
P06702,GO:0005576
P06702,GO:0005615
P06702,GO:0005634
P06702,GO:0005829
P06702,GO:0005856
P06702,GO:0005886
P06702,GO:0034774
P06702,GO:0062023
P06702,GO:0070062
P06702,GO:1990660
P06702,GO:1990662
P06703,GO:0005634
P06703,GO:0048471
P06703,GO:0001726
P06703,GO:0005576
P06703,GO:0005635
P06703,GO:0005737
P06703,GO:0005829
P06703,GO:0005886
P06703,GO:0009898
P06703,GO:0062023
P06703,GO:0070062
P06727,GO:0009986
P06727,GO:1903561
P06727,GO:0005576
P06727,GO:0005615
P06727,GO:0005769
P06727,GO:0005788
P06727,GO:0005829
P06727,GO:0062023
P06727,GO:0070062
P06727,GO:0072562
P06727,GO:0034361
P06727,GO:0034362
P06727,GO:0034364
P06727,GO:0042627
P06729,GO:0005654
P06729,GO:0005794
P06729,GO:0005886
P06729,GO:0009897
P06729,GO:0009986
P06730,GO:0000932
P06730,GO:0005634
P06730,GO:0005737
P06730,GO:0005829
P06730,GO:0010494
P06730,GO:0016281
P06730,GO:0016607
P06730,GO:0036464
P06730,GO:0048471
P06730,GO:0070062
P06730,GO:0016442
P06731,GO:0009986
P06731,GO:0005576
P06731,GO:0005886
P06731,GO:0016020
P06731,GO:0016323
P06731,GO:0016324
P06731,GO:0070062
P06732,GO:0005615
P06732,GO:0005829
P06733,GO:0005615
P06733,GO:0005634
P06733,GO:0005640
P06733,GO:0005737
P06733,GO:0005829
P06733,GO:0005886
P06733,GO:0005938
P06733,GO:0009986
P06733,GO:0016020
P06733,GO:0070062
P06733,GO:0000015
P06734,GO:0009897
P06734,GO:0005886
P06734,GO:0070062
P06737,GO:0005737
P06737,GO:0005576
P06737,GO:0005829
P06737,GO:0034774
P06737,GO:0070062
P06737,GO:1904813
P06744,GO:0005829
P06744,GO:0005576
P06744,GO:0016020
P06744,GO:0034774
P06744,GO:0070062
P06744,GO:1904813
P06746,GO:0005634
P06746,GO:0005654
P06746,GO:0005737
P06746,GO:0005874
P06746,GO:0005876
P06746,GO:0032991
P06748,GO:0005654
P06748,GO:0005730
P06748,GO:0005737
P06748,GO:0005813
P06748,GO:0001652
P06748,GO:0005634
P06748,GO:0005829
P06748,GO:0005925
P06748,GO:0016020
P06748,GO:0031616
P06748,GO:0032991
P06748,GO:0032993
P06748,GO:1990904
P06753,GO:0005884
P06753,GO:0001725
P06753,GO:0005829
P06753,GO:0005856
P06753,GO:0015629
P06753,GO:0070062
P06753,GO:0005862
P06756,GO:0009897
P06756,GO:0005829
P06756,GO:0005886
P06756,GO:0005925
P06756,GO:0009986
P06756,GO:0016020
P06756,GO:0031258
P06756,GO:0031527
P06756,GO:0031528
P06756,GO:0032587
P06756,GO:0034682
P06756,GO:0034683
P06756,GO:0034684
P06756,GO:0034685
P06756,GO:0034686
P06756,GO:0035579
P06756,GO:0045335
P06756,GO:0070062
P06756,GO:0008305
P06756,GO:0035866
P06756,GO:0035867
P06756,GO:0035868
P06850,GO:0005615
P06850,GO:0005576
P06858,GO:0005615
P06858,GO:0005576
P06858,GO:1902494
P06865,GO:0005764
P06865,GO:0016020
P06865,GO:0005829
P06865,GO:0042582
P06865,GO:0043202
P06865,GO:0043231
P06865,GO:0070062
P06865,GO:1905379
P06870,GO:0030141
P06870,GO:0005634
P06870,GO:0070062
P06881,GO:0005576
P06881,GO:0005615
P06881,GO:0005737
P06899,GO:0005886
P06899,GO:0000786
P06899,GO:0005615
P06899,GO:0005634
P06899,GO:0005654
P06899,GO:0005829
P06899,GO:0043505
P07093,GO:0062023
P07093,GO:0005615
P07093,GO:0005576
P07093,GO:0005829
P07093,GO:0031091
P07093,GO:0031594
P07093,GO:1903561
P07098,GO:0005575
P07098,GO:0043231
P07099,GO:0005789
P07101,GO:0005737
P07101,GO:0030424
P07101,GO:0043204
P07101,GO:0005634
P07101,GO:0005790
P07101,GO:0005829
P07101,GO:0009898
P07101,GO:0031410
P07101,GO:0033162
P07101,GO:0043005
P07101,GO:0048471
P07108,GO:0005783
P07108,GO:0005788
P07108,GO:0005794
P07108,GO:0070062
P07108,GO:0032994
P07148,GO:0005634
P07148,GO:0005829
P07148,GO:0005654
P07148,GO:0005782
P07148,GO:0070062
P07195,GO:0005739
P07195,GO:0005737
P07195,GO:0005743
P07195,GO:0005829
P07195,GO:0016020
P07195,GO:0045121
P07195,GO:0070062
P07195,GO:1990204
P07196,GO:0005737
P07196,GO:0005882
P07196,GO:0030424
P07196,GO:0099160
P07196,GO:0005829
P07196,GO:0005883
P07197,GO:0005737
P07197,GO:0005882
P07197,GO:0030424
P07197,GO:0099160
P07197,GO:0005883
P07197,GO:0045111
P07197,GO:0097418
P07202,GO:0005615
P07202,GO:0005886
P07203,GO:0097413
P07203,GO:0005739
P07203,GO:0005829
P07203,GO:0005737
P07203,GO:0005759
P07204,GO:0005886
P07204,GO:0009986
P07204,GO:1905370
P07205,GO:0005829
P07205,GO:0035686
P07205,GO:0005634
P07205,GO:0070062
P07225,GO:0005615
P07225,GO:0000139
P07225,GO:0005576
P07225,GO:0005789
P07225,GO:0005796
P07225,GO:0005886
P07225,GO:0031093
P07225,GO:0070062
P07225,GO:0072562
P07237,GO:0005783
P07237,GO:0009897
P07237,GO:0005576
P07237,GO:0005788
P07237,GO:0005793
P07237,GO:0005829
P07237,GO:0005856
P07237,GO:0005925
P07237,GO:0030027
P07237,GO:0070062
P07237,GO:0016222
P07237,GO:0032991
P07288,GO:0030141
P07288,GO:0005576
P07288,GO:0005615
P07288,GO:0005634
P07288,GO:0070062
P07288,GO:0032991
P07305,GO:0005634
P07305,GO:0005654
P07305,GO:0005794
P07305,GO:0015629
P07305,GO:0016604
P07305,GO:0000785
P07305,GO:0000791
P07305,GO:0017053
P07306,GO:0009897
P07306,GO:0005886
P07307,GO:0009897
P07307,GO:0005886
P07307,GO:0044322
P07307,GO:0048471
P07315,GO:0005634
P07315,GO:0005737
P07316,GO:0005575
P07320,GO:0005634
P07320,GO:0005737
P07327,GO:0005829
P07327,GO:0005654
P07327,GO:0005886
P07332,GO:0031410
P07332,GO:0005737
P07332,GO:0005829
P07332,GO:0005925
P07332,GO:0009898
P07332,GO:0015630
P07333,GO:0005654
P07333,GO:0005886
P07333,GO:0009986
P07333,GO:0043231
P07333,GO:0043235
P07333,GO:1990682
P07339,GO:0062023
P07339,GO:0005576
P07339,GO:0005615
P07339,GO:0005764
P07339,GO:0005765
P07339,GO:0010008
P07339,GO:0035580
P07339,GO:0043202
P07339,GO:0045121
P07339,GO:0070062
P07339,GO:1904724
P07339,GO:1904813
P07355,GO:0045121
P07355,GO:0062023
P07355,GO:0005737
P07355,GO:0005886
P07355,GO:0005576
P07355,GO:0005615
P07355,GO:0005634
P07355,GO:0005765
P07355,GO:0005768
P07355,GO:0005811
P07355,GO:0005912
P07355,GO:0009986
P07355,GO:0016020
P07355,GO:0016323
P07355,GO:0016363
P07355,GO:0030496
P07355,GO:0031902
P07355,GO:0031982
P07355,GO:0035578
P07355,GO:0070062
P07355,GO:0090575
P07355,GO:0098797
P07355,GO:1990667
P07355,GO:1990665
P07357,GO:0005615
P07357,GO:0005576
P07357,GO:0005579
P07357,GO:0005886
P07357,GO:0016020
P07357,GO:0070062
P07357,GO:0072562
P07359,GO:0009897
P07359,GO:0005615
P07359,GO:0031012
P07359,GO:0005886
P07359,GO:0009986
P07359,GO:0016020
P07359,GO:0070062
P07359,GO:1990779
P07360,GO:0005576
P07360,GO:0005579
P07360,GO:0005886
P07360,GO:0070062
P07360,GO:0072562
P07384,GO:0005737
P07384,GO:0005576
P07384,GO:0005829
P07384,GO:0005886
P07384,GO:0005925
P07384,GO:0016020
P07384,GO:0070062
P07384,GO:0110158
P07384,GO:1904813
P07437,GO:0005737
P07437,GO:0005874
P07437,GO:0005576
P07437,GO:0005634
P07437,GO:0005641
P07437,GO:0005829
P07437,GO:0005856
P07437,GO:0015630
P07437,GO:0035578
P07437,GO:0036464
P07437,GO:0044297
P07437,GO:0045171
P07437,GO:0070062
P07437,GO:0072686
P07438,GO:0005634
P07438,GO:0005737
P07451,GO:0005737
P07451,GO:0005829
P07476,GO:0001533
P07476,GO:0005737
P07476,GO:0005813
P07476,GO:0005829
P07476,GO:0016604
P07476,GO:0070062
P07477,GO:0005615
P07477,GO:0005576
P07477,GO:0062023
P07477,GO:0072562
P07478,GO:0005615
P07478,GO:0005576
P07478,GO:0031012
P07478,GO:0035578
P07492,GO:0005615
P07492,GO:0005576
P07492,GO:0034774
P07492,GO:0043005
P07498,GO:0005615
P07498,GO:0005576
P07510,GO:0005886
P07510,GO:0043005
P07510,GO:0045202
P07510,GO:0005892
P07550,GO:0005764
P07550,GO:0005768
P07550,GO:0005794
P07550,GO:0005886
P07550,GO:0010008
P07550,GO:0016020
P07550,GO:0030669
P07550,GO:0043235
P07585,GO:0062023
P07585,GO:0005615
P07585,GO:0005576
P07585,GO:0005796
P07585,GO:0043202
P07602,GO:0005764
P07602,GO:0005576
P07602,GO:0005615
P07602,GO:0005765
P07602,GO:0005770
P07602,GO:0005886
P07602,GO:0035577
P07602,GO:0043202
P07602,GO:0043231
P07602,GO:0062023
P07602,GO:0070062
P07686,GO:0005764
P07686,GO:0016020
P07686,GO:0005576
P07686,GO:0035578
P07686,GO:0042582
P07686,GO:0043202
P07686,GO:0060473
P07686,GO:0070062
P07686,GO:1905379
P07711,GO:0005615
P07711,GO:0005576
P07711,GO:0005634
P07711,GO:0005764
P07711,GO:0005771
P07711,GO:0005794
P07711,GO:0005886
P07711,GO:0036021
P07711,GO:0042583
P07711,GO:0043202
P07711,GO:0043231
P07711,GO:0062023
P07711,GO:0070062
P07711,GO:0071682
P07737,GO:0005737
P07737,GO:0005634
P07737,GO:0005829
P07737,GO:0005925
P07737,GO:0005938
P07737,GO:0016020
P07737,GO:0070062
P07737,GO:0072562
P07738,GO:0005829
P07738,GO:0070062
P07741,GO:0005737
P07741,GO:0005576
P07741,GO:0005654
P07741,GO:0005829
P07741,GO:0034774
P07741,GO:0070062
P07766,GO:0009897
P07766,GO:0005783
P07766,GO:0005794
P07766,GO:0005886
P07766,GO:0042105
P07766,GO:0042106
P07766,GO:0042101
P07814,GO:0005829
P07814,GO:0005737
P07814,GO:0005886
P07814,GO:0016020
P07814,GO:0017101
P07814,GO:0097452
P07814,GO:1990904
P07858,GO:0062023
P07858,GO:0005615
P07858,GO:0005576
P07858,GO:0005764
P07858,GO:0036021
P07858,GO:0048471
P07858,GO:0070062
P07858,GO:1904090
P07858,GO:1904813
P07864,GO:0005739
P07864,GO:0005634
P07864,GO:0005829
P07864,GO:0070062
P07864,GO:1990204
P07900,GO:0005634
P07900,GO:0005829
P07900,GO:0005886
P07900,GO:0043025
P07900,GO:0043209
P07900,GO:0048471
P07900,GO:0005576
P07900,GO:0005654
P07900,GO:0005737
P07900,GO:0005739
P07900,GO:0016020
P07900,GO:0034774
P07900,GO:0043202
P07900,GO:0044294
P07900,GO:0044295
P07900,GO:0070062
P07900,GO:0071682
P07900,GO:1904813
P07900,GO:0032991
P07902,GO:0005737
P07902,GO:0005794
P07902,GO:0005829
P07910,GO:0005634
P07910,GO:0005576
P07910,GO:0005654
P07910,GO:0005829
P07910,GO:0015629
P07910,GO:0016020
P07910,GO:0070062
P07910,GO:0000785
P07910,GO:0005681
P07910,GO:0005697
P07910,GO:0032991
P07910,GO:0071013
P07911,GO:0005615
P07911,GO:0009986
P07911,GO:0016324
P07911,GO:0000922
P07911,GO:0005796
P07911,GO:0005929
P07911,GO:0016020
P07911,GO:0016323
P07911,GO:0019898
P07911,GO:0070062
P07919,GO:0005739
P07919,GO:0005743
P07919,GO:0005746
P07919,GO:0005750
P07942,GO:0062023
P07942,GO:0005576
P07942,GO:0005604
P07942,GO:0005615
P07942,GO:0005788
P07942,GO:0048471
P07942,GO:0070062
P07942,GO:0098637
P07942,GO:0005606
P07942,GO:0005607
P07942,GO:0043257
P07942,GO:0043259
P07947,GO:0005794
P07947,GO:0005829
P07947,GO:0005886
P07947,GO:0005925
P07947,GO:0070062
P07948,GO:0009898
P07948,GO:0009986
P07948,GO:0005634
P07948,GO:0005737
P07948,GO:0005765
P07948,GO:0005794
P07948,GO:0005829
P07948,GO:0005886
P07948,GO:0030666
P07948,GO:0043231
P07948,GO:0045121
P07948,GO:0048471
P07948,GO:0070062
P07949,GO:0005886
P07949,GO:0030424
P07949,GO:0010008
P07949,GO:0043235
P07949,GO:0098797
P07951,GO:0005884
P07951,GO:0005829
P07951,GO:0015629
P07951,GO:0005862
P07954,GO:0005739
P07954,GO:0005737
P07954,GO:0005759
P07954,GO:0070062
P07954-2,GO:0005634
P07954-2,GO:0005737
P07954-2,GO:0005829
P07954-2,GO:0035861
P07988,GO:0005771
P07988,GO:0097208
P07988,GO:0005576
P07988,GO:0005789
P07988,GO:0042599
P07988,GO:0045334
P07988,GO:0097486
P07992,GO:0000781
P07992,GO:0005654
P07992,GO:0000109
P07992,GO:0000110
P07992,GO:0070522
P07996,GO:0062023
P07996,GO:0005576
P07996,GO:0005615
P07996,GO:0005783
P07996,GO:0005788
P07996,GO:0009897
P07996,GO:0009986
P07996,GO:0016529
P07996,GO:0030141
P07996,GO:0031012
P07996,GO:0031091
P07996,GO:0031093
P07996,GO:0070062
P07996,GO:0005577
P07998,GO:0070062
P08034,GO:0005789
P08034,GO:0005922
P08047,GO:0000791
P08047,GO:0005634
P08047,GO:0005654
P08047,GO:0000785
P08047,GO:0017053
P08047,GO:0032993
P08048,GO:0005634
P08048,GO:0005654
P08048,GO:0005730
P08048,GO:0000785
P08069,GO:0030424
P08069,GO:0005886
P08069,GO:0016020
P08069,GO:0043231
P08069,GO:0005899
P08069,GO:0035867
P08069,GO:0043235
P08069,GO:1902911
P08100,GO:0001750
P08100,GO:0000139
P08100,GO:0001917
P08100,GO:0005794
P08100,GO:0005886
P08100,GO:0016020
P08100,GO:0030660
P08100,GO:0042622
P08100,GO:0060170
P08100,GO:0060342
P08100,GO:0097381
P08118,GO:0005615
P08118,GO:0005634
P08123,GO:0062023
P08123,GO:0005615
P08123,GO:0005576
P08123,GO:0005584
P08123,GO:0005788
P08123,GO:0070062
P08133,GO:0062023
P08133,GO:0005737
P08133,GO:0005925
P08133,GO:0042383
P08133,GO:0005765
P08133,GO:0016020
P08133,GO:0031902
P08133,GO:0070062
P08134,GO:0005829
P08134,GO:0005886
P08134,GO:0005789
P08134,GO:0032154
P08134,GO:0032420
P08134,GO:0070062
P08138,GO:0005886
P08138,GO:0009986
P08138,GO:0005576
P08138,GO:0005654
P08138,GO:0005768
P08138,GO:0005829
P08138,GO:0016020
P08151,GO:0005634
P08151,GO:0005737
P08151,GO:0005654
P08151,GO:0005829
P08151,GO:0097542
P08151,GO:0097546
P08151,GO:1990788
P08151-1,GO:0005634
P08151-1,GO:0005654
P08151-1,GO:0005737
P08151-1,GO:0005829
P08151-2,GO:0005634
P08151-2,GO:0005654
P08151-2,GO:0005737
P08151-2,GO:0005829
P08172,GO:0030425
P08172,GO:0045202
P08172,GO:0005886
P08172,GO:0016020
P08172,GO:0030669
P08173,GO:0030425
P08173,GO:0045202
P08173,GO:0005886
P08174,GO:0000139
P08174,GO:0005576
P08174,GO:0005886
P08174,GO:0009986
P08174,GO:0030133
P08174,GO:0030667
P08174,GO:0033116
P08174,GO:0045121
P08174,GO:0070062
P08174,GO:0101003
P08183,GO:0005886
P08183,GO:0005737
P08183,GO:0009986
P08183,GO:0016020
P08183,GO:0016324
P08183,GO:0070062
P08183,GO:0098591
P08195,GO:0016323
P08195,GO:0016324
P08195,GO:0005654
P08195,GO:0005886
P08195,GO:0009925
P08195,GO:0009986
P08195,GO:0016020
P08195,GO:0070062
P08195,GO:1990184
P08217,GO:0005615
P08217,GO:0005576
P08217,GO:0005829
P08217,GO:0036457
P08218,GO:0005615
P08218,GO:0005576
P08235,GO:0005654
P08235,GO:0005829
P08235,GO:0000785
P08235,GO:0043235
P08236,GO:0005615
P08236,GO:0005576
P08236,GO:0016020
P08236,GO:0035578
P08236,GO:0043202
P08236,GO:0043231
P08236,GO:0070062
P08236,GO:1904813
P08237,GO:0016020
P08237,GO:0005634
P08237,GO:0005829
P08237,GO:0016324
P08237,GO:0005945
P08238,GO:0008180
P08238,GO:0005829
P08238,GO:0005886
P08238,GO:0048471
P08238,GO:0005576
P08238,GO:0005634
P08238,GO:0005654
P08238,GO:0005737
P08238,GO:0005739
P08238,GO:0016020
P08238,GO:0034774
P08238,GO:0043025
P08238,GO:0044294
P08238,GO:0044295
P08238,GO:0070062
P08238,GO:0120293
P08238,GO:1904813
P08238,GO:0032991
P08238,GO:0034751
P08238,GO:1990565
P08240,GO:0005789
P08240,GO:0005785
P08240,GO:0016020
P08240,GO:0070062
P08243,GO:0005829
P08246,GO:0005615
P08246,GO:0005576
P08246,GO:0005737
P08246,GO:0005829
P08246,GO:0009986
P08246,GO:0030141
P08246,GO:0035578
P08246,GO:0035580
P08246,GO:0062023
P08246,GO:0070062
P08246,GO:0017053
P08247,GO:0030672
P08247,GO:0048786
P08247,GO:0008021
P08247,GO:0043005
P08253,GO:0062023
P08253,GO:0005615
P08253,GO:0005576
P08254,GO:0005615
P08254,GO:0005576
P08263,GO:0005829
P08263,GO:0070062
P08294,GO:0062023
P08294,GO:0005576
P08294,GO:0005615
P08294,GO:0005796
P08294,GO:0070062
P08311,GO:0062023
P08311,GO:0005737
P08311,GO:0043231
P08311,GO:0005576
P08311,GO:0005615
P08311,GO:0005634
P08311,GO:0005764
P08311,GO:0005829
P08311,GO:0005886
P08311,GO:0010494
P08311,GO:0016020
P08311,GO:0030141
P08311,GO:0035578
P08311,GO:0070062
P08319,GO:0005829
P08319,GO:0005654
P08397,GO:0005737
P08397,GO:0005829
P08473,GO:0005886
P08473,GO:0005737
P08473,GO:0005769
P08473,GO:0005802
P08473,GO:0005903
P08473,GO:0005925
P08473,GO:0008021
P08473,GO:0009986
P08473,GO:0016020
P08473,GO:0030424
P08473,GO:0030425
P08473,GO:0030667
P08473,GO:0031410
P08473,GO:0043025
P08473,GO:0044306
P08473,GO:0045121
P08473,GO:0045202
P08473,GO:0070062
P08473,GO:0098793
P08476,GO:0005615
P08476,GO:0005576
P08476,GO:0043509
P08476,GO:0043512
P08493,GO:0062023
P08493,GO:0031012
P08493,GO:0070062
P08514,GO:0009897
P08514,GO:0005886
P08514,GO:0009986
P08514,GO:0031092
P08514,GO:0070062
P08514,GO:0072562
P08514,GO:0008305
P08519,GO:0005615
P08519,GO:0005576
P08519,GO:0034358
P08559,GO:0005634
P08559,GO:0005730
P08559,GO:0005739
P08559,GO:0005759
P08559,GO:0005967
P08559,GO:0045254
P08567,GO:0005886
P08567,GO:0005576
P08567,GO:0005737
P08567,GO:0005829
P08567,GO:0016020
P08567,GO:0032587
P08571,GO:0005615
P08571,GO:0009897
P08571,GO:0045121
P08571,GO:0005576
P08571,GO:0005794
P08571,GO:0005886
P08571,GO:0010008
P08571,GO:0030667
P08571,GO:0070062
P08571,GO:0046696
P08572,GO:0062023
P08572,GO:0005604
P08572,GO:0005615
P08572,GO:0005576
P08572,GO:0005788
P08572,GO:0070062
P08572,GO:0005587
P08574,GO:0005634
P08574,GO:0005739
P08574,GO:0005743
P08574,GO:0005750
P08574,GO:0016020
P08575,GO:0005886
P08575,GO:0005925
P08575,GO:0009897
P08575,GO:0009898
P08575,GO:0009986
P08575,GO:0016020
P08575,GO:0030667
P08575,GO:0032059
P08575,GO:0045121
P08575,GO:0070062
P08575,GO:0098857
P08579,GO:0001650
P08579,GO:0005634
P08579,GO:0005654
P08579,GO:0005681
P08579,GO:0005686
P08579,GO:0016607
P08579,GO:0036464
P08579,GO:0005684
P08579,GO:0005685
P08579,GO:0071005
P08579,GO:0071007
P08579,GO:0071013
P08581,GO:0009925
P08581,GO:0005886
P08581,GO:0009986
P08581,GO:0016020
P08581,GO:0043235
P08582,GO:0005615
P08582,GO:0005769
P08582,GO:0005886
P08582,GO:0055037
P08582,GO:0005576
P08582,GO:0005788
P08582,GO:0009986
P08582,GO:0070062
P08588,GO:0005769
P08588,GO:0005886
P08590,GO:0005829
P08590,GO:0030017
P08590,GO:0031672
P08590,GO:0031674
P08590,GO:0005859
P08590,GO:0016460
P08603,GO:0005615
P08603,GO:0005576
P08603,GO:0070062
P08603,GO:0072562
P08603,GO:0106139
P08603,GO:1905370
P08620,GO:0005615
P08620,GO:0005737
P08620,GO:0005576
P08621,GO:0005634
P08621,GO:0005654
P08621,GO:0005681
P08621,GO:0005685
P08621,GO:0016607
P08621,GO:0071004
P08631,GO:0005884
P08631,GO:0005764
P08631,GO:0005829
P08631,GO:0005886
P08631,GO:0005901
P08631,GO:0005925
P08631,GO:0009898
P08631,GO:0043231
P08637,GO:0009897
P08637,GO:0005615
P08637,GO:0005886
P08637,GO:0070062
P08637,GO:0033001
P08648,GO:0005911
P08648,GO:0005925
P08648,GO:0032587
P08648,GO:0009897
P08648,GO:0001726
P08648,GO:0005886
P08648,GO:0009986
P08648,GO:0034674
P08648,GO:0008305
P08648,GO:0071062
P08651,GO:0005634
P08651,GO:0001650
P08651,GO:0005654
P08651,GO:0000785
P08670,GO:0005737
P08670,GO:0005882
P08670,GO:0005886
P08670,GO:0030424
P08670,GO:0005777
P08670,GO:0005815
P08670,GO:0005829
P08670,GO:0005856
P08670,GO:0005925
P08670,GO:0045111
P08670,GO:0070062
P08684,GO:0005737
P08684,GO:0005789
P08684,GO:0043231
P08686,GO:0005789
P08697,GO:0005615
P08697,GO:0005576
P08697,GO:0009986
P08697,GO:0031093
P08697,GO:0062023
P08697,GO:0070062
P08697,GO:0072562
P08697,GO:0005577
P08700,GO:0005615
P08700,GO:0005576
P08708,GO:0005654
P08708,GO:0005737
P08708,GO:0005829
P08708,GO:0005840
P08708,GO:0005925
P08708,GO:0016020
P08708,GO:0022627
P08708,GO:0022626
P08708,GO:0032040
P08709,GO:0005615
P08709,GO:0005576
P08709,GO:0005788
P08709,GO:0005796
P08709,GO:0005886
P08709,GO:0062023
P08709,GO:1905286
P08727,GO:0005856
P08727,GO:0005829
P08727,GO:0005882
P08727,GO:0043034
P08727,GO:0070062
P08727,GO:0071944
P08727,GO:0005886
P08729,GO:0045095
P08729,GO:0005634
P08729,GO:0005737
P08729,GO:0005829
P08729,GO:0005882
P08729,GO:0045111
P08729,GO:0070062
P08754,GO:0000139
P08754,GO:0005789
P08754,GO:0005737
P08754,GO:0005654
P08754,GO:0005730
P08754,GO:0005765
P08754,GO:0005813
P08754,GO:0005886
P08754,GO:0016020
P08754,GO:0030496
P08754,GO:0070062
P08754,GO:0005834
P08758,GO:0062023
P08758,GO:0005737
P08758,GO:0042383
P08758,GO:0005576
P08758,GO:0005829
P08758,GO:0005925
P08758,GO:0016020
P08758,GO:0070062
P08779,GO:0005856
P08779,GO:0045095
P08779,GO:0005634
P08779,GO:0005829
P08779,GO:0005882
P08779,GO:0070062
P08833,GO:0005615
P08833,GO:0005576
P08833,GO:0005788
P08833,GO:0005794
P08842,GO:0005764
P08842,GO:0005768
P08842,GO:0005783
P08842,GO:0005788
P08842,GO:0005789
P08842,GO:0005794
P08842,GO:0005886
P08842,GO:0016020
P08842,GO:0043231
P08861,GO:0005615
P08865,GO:0005634
P08865,GO:0005654
P08865,GO:0005737
P08865,GO:0005829
P08865,GO:0005886
P08865,GO:0016020
P08865,GO:0022627
P08865,GO:0070062
P08865,GO:0022626
P08887,GO:0009897
P08887,GO:0005576
P08887,GO:0005886
P08887,GO:0016324
P08887,GO:0005896
P08887,GO:0043235
P08887,GO:0070110
P08887-2,GO:0005615
P08887-2,GO:0005886
P08908,GO:0030425
P08908,GO:0005886
P08910,GO:0036126
P08910,GO:0097524
P08912,GO:0030425
P08912,GO:0045202
P08912,GO:0005886
P08913,GO:0005737
P08913,GO:0005886
P08913,GO:0016323
P08913,GO:0043235
P08922,GO:0016020
P08922,GO:0043235
P08949,GO:0043005
P08949,GO:0005576
P08949,GO:0005615
P08962,GO:0005615
P08962,GO:0005654
P08962,GO:0005765
P08962,GO:0005886
P08962,GO:0009986
P08962,GO:0010008
P08962,GO:0031088
P08962,GO:0031902
P08962,GO:0031904
P08962,GO:0032585
P08962,GO:0035577
P08962,GO:0043231
P08962,GO:0070062
P08962,GO:0097487
P08F94,GO:0005737
P08F94,GO:0005783
P08F94,GO:0005794
P08F94,GO:0005813
P08F94,GO:0005929
P08F94,GO:0009897
P08F94,GO:0016324
P08F94,GO:0036064
P08F94,GO:0048471
P08F94,GO:0070062
P08F94,GO:0072686
P09001,GO:0005739
P09001,GO:0005743
P09001,GO:0005762
P09012,GO:0005634
P09012,GO:0005654
P09012,GO:0005681
P09012,GO:0005685
P09012,GO:0046540
P09016,GO:0005654
P09016,GO:0030054
P09016,GO:0000785
P09017,GO:0005654
P09017,GO:0000785
P09038,GO:0005615
P09038,GO:0005634
P09038,GO:0005737
P09038,GO:0005576
P09067,GO:0005634
P09067,GO:0001650
P09067,GO:0005654
P09067,GO:0005829
P09067,GO:0000785
P09086,GO:0005634
P09086,GO:0005654
P09086,GO:0043231
P09086,GO:0000785
P09093,GO:0005615
P09104,GO:0005615
P09104,GO:0005829
P09104,GO:0005886
P09104,GO:0016020
P09104,GO:0070062
P09104,GO:0000015
P09105,GO:0005833
P09105,GO:0031838
P09110,GO:0005777
P09110,GO:0005576
P09110,GO:0005782
P09110,GO:0005829
P09110,GO:0016020
P09110,GO:0035580
P09132,GO:0005730
P09132,GO:0005829
P09132,GO:0016604
P09132,GO:0005786
P09132,GO:0048500
P09172,GO:0005615
P09172,GO:0030667
P09172,GO:0005576
P09172,GO:0005737
P09172,GO:0005783
P09172,GO:0016020
P09172,GO:0034451
P09172,GO:0034774
P09172,GO:0043231
P09210,GO:0005829
P09210,GO:0070062
P09211,GO:0005829
P09211,GO:0005576
P09211,GO:0005615
P09211,GO:0005737
P09211,GO:0005739
P09211,GO:0031982
P09211,GO:0034774
P09211,GO:0070062
P09211,GO:1904813
P09211,GO:0097057
P09228,GO:0005615
P09228,GO:0005737
P09228,GO:0031982
P09234,GO:0005634
P09234,GO:0005654
P09234,GO:0005681
P09234,GO:0005685
P09234,GO:0015030
P09237,GO:0005615
P09237,GO:0005576
P09237,GO:0070062
P09238,GO:0005615
P09238,GO:0005576
P09238,GO:0031012
P09326,GO:0005886
P09326,GO:0016020
P09326,GO:0045121
P09326,GO:0070062
P09327,GO:0005737
P09327,GO:0015629
P09327,GO:0030027
P09327,GO:0001726
P09327,GO:0005886
P09327,GO:0005902
P09327,GO:0005903
P09327,GO:0030175
P09327,GO:0032432
P09327,GO:0032433
P09327,GO:0070062
P09341,GO:0005615
P09341,GO:0005576
P09341,GO:0035580
P09341,GO:1904724
P09382,GO:0062023
P09382,GO:0005615
P09382,GO:0005576
P09382,GO:0005737
P09382,GO:0005788
P09382,GO:0005829
P09382,GO:0070062
P09382,GO:1990724
P09417,GO:0005737
P09417,GO:0005829
P09417,GO:0070062
P09429,GO:0005615
P09429,GO:0000793
P09429,GO:0005576
