,AUC,AUPR,ACC,MCC,F1
0,0.9681,0.9246,0.9291,0.8103,0.8574
1,0.968,0.9212,0.9291,0.8095,0.8564
2,0.967,0.9261,0.9301,0.8123,0.8585
3,0.964,0.9193,0.9279,0.805,0.8518
4,0.9752,0.9408,0.9373,0.8324,0.8741
