,AUC,AUPR,ACC,MCC,F1
0,0.7352,0.1457,0.7191,0.1733,0.2002
1,0.601,0.0965,0.4913,0.0449,0.1211
2,0.7367,0.1389,0.7448,0.1703,0.2028
3,0.7392,0.1514,0.6936,0.1666,0.1925
4,0.7268,0.1297,0.7125,0.1654,0.1947
