,AUC,AUPR,ACC,MCC,F1
0,0.8747,0.8847,0.7978,0.5986,0.7813
1,0.8825,0.8861,0.7916,0.5899,0.7683
2,0.8832,0.8887,0.8035,0.6125,0.7838
3,0.8794,0.8788,0.7843,0.5796,0.7545
4,0.8609,0.8658,0.7794,0.5608,0.7632
