,AUC,AUPR,ACC,MCC,F1
0,0.9177,0.8371,0.864,0.6654,0.7603
1,0.9253,0.8543,0.8753,0.6944,0.7817
2,0.9241,0.8499,0.8675,0.6699,0.7611
3,0.9187,0.8441,0.8644,0.6635,0.7574
4,0.9178,0.8431,0.8624,0.6628,0.7591
