,AUC,AUPR,ACC,MCC,F1
0,0.7137,0.9045,0.6777,0.2504,0.7764
1,0.7172,0.9069,0.6653,0.2511,0.764
2,0.7069,0.9009,0.6883,0.2433,0.7872
3,0.6974,0.8961,0.6462,0.2307,0.7471
4,0.7128,0.9061,0.6518,0.2489,0.7506
