,AUC,AUPR,ACC,MCC,F1
0,0.5344,0.428,0.5647,0.0152,0.2291
1,0.5749,0.4991,0.6169,0.172,0.4077
2,0.5526,0.4602,0.5771,0.0643,0.3033
3,0.5833,0.537,0.6095,0.1419,0.296
4,0.5672,0.4917,0.602,0.1174,0.2523
