,AUC,AUPR,ACC,MCC,F1
0,0.635,0.7085,0.6064,0.1745,0.6806
1,0.6294,0.7132,0.5919,0.1678,0.6423
2,0.6263,0.7143,0.5911,0.1488,0.6605
3,0.644,0.7237,0.6131,0.2008,0.6721
4,0.601,0.6845,0.5731,0.1434,0.61
