,AUC,AUPR,ACC,MCC,F1
0,0.8684,0.8904,0.7907,0.5863,0.7982
1,0.8881,0.9055,0.8162,0.6336,0.8263
2,0.871,0.8969,0.7909,0.5915,0.7945
3,0.8848,0.9085,0.8023,0.6003,0.8214
4,0.8761,0.9005,0.7946,0.5904,0.8054
