,AUC,AUPR,ACC,MCC,F1
0,0.8163,0.8433,0.7326,0.4589,0.7591
1,0.8148,0.8294,0.7321,0.4688,0.7414
2,0.815,0.8431,0.6954,0.4218,0.6773
3,0.8027,0.8323,0.725,0.4536,0.7358
4,0.8114,0.8346,0.7264,0.4516,0.7435
