,AUC,AUPR,ACC,MCC,F1
0,0.8875,0.886,0.8077,0.6168,0.8139
1,0.8827,0.8863,0.7954,0.5927,0.8032
2,0.8846,0.8821,0.8015,0.6057,0.8106
3,0.879,0.8776,0.8045,0.6108,0.8118
4,0.8879,0.8883,0.8062,0.6152,0.8149
