,AUC,AUPR,ACC,MCC,F1
0,0.561,0.6847,0.5399,0.1144,0.5321
1,0.5567,0.679,0.5302,0.0851,0.5343
2,0.5869,0.7027,0.5606,0.15,0.5616
3,0.5539,0.663,0.5258,0.0872,0.5154
4,0.5471,0.6666,0.5328,0.1305,0.4853
