,AUC,AUPR,ACC,MCC,F1
0,0.7719,0.1265,0.835,0.2011,0.2419
1,0.8087,0.1891,0.8781,0.2633,0.3024
2,0.8304,0.2007,0.894,0.2724,0.3147
3,0.8008,0.184,0.8253,0.2728,0.2895
4,0.8113,0.1965,0.8674,0.2708,0.3044
