,AUC,AUPR,ACC,MCC,F1
0,0.9545,0.8974,0.9084,0.7529,0.8131
1,0.9537,0.8954,0.9072,0.7535,0.8155
2,0.9519,0.8928,0.9031,0.7412,0.8057
3,0.9497,0.8895,0.9047,0.741,0.8028
4,0.9582,0.9035,0.9105,0.7589,0.818
