,AUC,AUPR,ACC,MCC,F1
0,0.9769,0.9444,0.9454,0.854,0.8902
1,0.9758,0.9481,0.9437,0.8473,0.8828
2,0.9743,0.9423,0.9441,0.8507,0.8879
3,0.9746,0.9482,0.9457,0.854,0.8896
4,0.9807,0.9567,0.9513,0.8696,0.9019
