,AUC,AUPR,ACC,MCC,F1
0,0.8797,0.378,0.9197,0.3754,0.4116
1,0.8627,0.4001,0.9107,0.3848,0.4155
2,0.8684,0.3518,0.911,0.3728,0.4058
3,0.8827,0.4157,0.9031,0.4141,0.4334
4,0.8594,0.403,0.9045,0.367,0.3976
