,AUC,AUPR,ACC,MCC,F1
0,0.7506,0.9201,0.6707,0.2935,0.7646
1,0.749,0.9198,0.6943,0.295,0.7877
2,0.7648,0.9243,0.703,0.3141,0.7941
3,0.7487,0.9204,0.712,0.2884,0.8051
4,0.7616,0.9229,0.6844,0.3062,0.7769
