,AUC,AUPR,ACC,MCC,F1
0,0.5287,0.4297,0.5597,0.0298,0.3059
1,0.5361,0.434,0.5423,-0.0635,0.156
2,0.5182,0.4314,0.5547,0.0097,0.2753
3,0.5319,0.4321,0.5697,0.0333,0.2511
4,0.5598,0.4416,0.5746,0.0278,0.1896
