,AUC,AUPR,ACC,MCC,F1
0,0.8876,0.8926,0.8105,0.6216,0.8007
1,0.8867,0.8923,0.8162,0.6389,0.7969
2,0.8968,0.9069,0.8138,0.6281,0.8138
3,0.888,0.8934,0.8216,0.644,0.8124
4,0.8818,0.8818,0.8102,0.6214,0.7995
