,AUC,AUPR,ACC,MCC,F1
0,0.6753,0.7274,0.5723,0.2394,0.444
1,0.726,0.7733,0.6277,0.3352,0.548
2,0.7101,0.7485,0.5923,0.2749,0.4835
3,0.6735,0.7293,0.5784,0.2637,0.4419
4,0.6759,0.7226,0.5746,0.2562,0.4345
