,AUC,AUPR,ACC,MCC,F1
0,0.8089,0.1868,0.8317,0.2136,0.2502
1,0.7887,0.1871,0.9024,0.191,0.2411
2,0.8067,0.2132,0.8751,0.2363,0.2795
3,0.7752,0.1888,0.8894,0.2302,0.2774
4,0.8145,0.1892,0.8672,0.2597,0.2958
