,AUC,AUPR,ACC,MCC,F1
0,0.9717,0.9403,0.9379,0.8321,0.8723
1,0.972,0.9423,0.9378,0.8323,0.873
2,0.9724,0.9421,0.9396,0.8376,0.8773
3,0.9723,0.938,0.9326,0.8232,0.8682
4,0.9733,0.9428,0.9405,0.8422,0.882
