,AUC,AUPR,ACC,MCC,F1
0,0.5546,0.475,0.5871,0.0703,0.2243
1,0.5687,0.5123,0.5995,0.1187,0.3207
2,0.5399,0.4525,0.5622,0.0115,0.2348
3,0.5676,0.4865,0.5796,0.0494,0.2212
4,0.5429,0.434,0.5746,0.0399,0.2332
