,AUC,AUPR,ACC,MCC,F1
0,0.9349,0.9369,0.8628,0.7256,0.8633
1,0.9362,0.9315,0.8618,0.7247,0.8656
2,0.9346,0.9367,0.8598,0.7201,0.8625
3,0.9366,0.9377,0.8671,0.7343,0.8684
4,0.9391,0.9407,0.8623,0.7252,0.865
