,AUC,AUPR,ACC,MCC,F1
0,0.9009,0.9215,0.8212,0.6451,0.8297
1,0.9054,0.9214,0.8297,0.6624,0.8375
2,0.9002,0.9203,0.829,0.6592,0.8384
3,0.8895,0.9122,0.8101,0.6248,0.8172
4,0.8947,0.9173,0.8171,0.6351,0.8275
