,AUC,AUPR,ACC,MCC,F1
0,0.9274,0.8518,0.8532,0.6657,0.7653
1,0.9259,0.8564,0.8708,0.6838,0.7742
2,0.9283,0.851,0.8525,0.6644,0.7644
3,0.9294,0.8603,0.8444,0.6597,0.7607
4,0.9273,0.8515,0.8589,0.6733,0.7703
