,AUC,AUPR,ACC,MCC,F1
0,0.9384,0.8215,0.8783,0.6601,0.7263
1,0.9368,0.8253,0.8866,0.6695,0.7349
2,0.941,0.8332,0.8752,0.6598,0.725
3,0.9408,0.8298,0.8824,0.668,0.7328
4,0.9388,0.8263,0.8733,0.6526,0.7196
