,AUC,AUPR,ACC,MCC,F1
0,0.9746,0.9419,0.9359,0.833,0.8756
1,0.9761,0.9452,0.9326,0.8286,0.8723
2,0.9753,0.9433,0.9346,0.8301,0.8735
3,0.974,0.9397,0.9349,0.8307,0.8739
4,0.979,0.9494,0.9409,0.8467,0.8858
