,AUC,AUPR,ACC,MCC,F1
0,0.8879,0.8961,0.8068,0.6183,0.7889
1,0.876,0.8875,0.8055,0.6165,0.7863
2,0.8822,0.8914,0.7975,0.5995,0.7786
3,0.8756,0.8858,0.791,0.5874,0.7699
4,0.8866,0.8977,0.8079,0.62,0.7906
