,AUC,AUPR,ACC,MCC,F1
0,0.9227,0.9246,0.8543,0.7086,0.8552
1,0.9306,0.9295,0.8548,0.7098,0.8568
2,0.9306,0.933,0.8603,0.7207,0.8588
3,0.9297,0.928,0.8543,0.7093,0.8574
4,0.9352,0.9329,0.863,0.7263,0.8647
