,AUC,AUPR,ACC,MCC,F1
0,0.9218,0.843,0.8658,0.6705,0.7643
1,0.9198,0.848,0.864,0.6554,0.745
2,0.9248,0.8493,0.865,0.6634,0.7563
3,0.9162,0.8371,0.8652,0.6648,0.7579
4,0.9183,0.8455,0.862,0.6463,0.7306
