,AUC,AUPR,ACC,MCC,F1
0,0.6313,0.7068,0.5984,0.1508,0.6815
1,0.6192,0.7095,0.5919,0.1602,0.6506
2,0.5427,0.6314,0.5378,0.0398,0.6138
3,0.6305,0.7054,0.6017,0.1601,0.6817
4,0.61,0.6947,0.5781,0.1532,0.6151
