,AUC,AUPR,ACC,MCC,F1
0,0.9704,0.9333,0.9352,0.8263,0.8693
1,0.9736,0.9367,0.9366,0.8297,0.8716
2,0.9729,0.9364,0.9378,0.8315,0.8717
3,0.9699,0.9312,0.9348,0.8244,0.8673
4,0.9752,0.9383,0.9418,0.8447,0.8835
