,AUC,AUPR,ACC,MCC,F1
0,0.5533,0.4595,0.5871,0.077,0.2589
1,0.533,0.4436,0.5721,0.0355,0.2389
2,0.5498,0.5059,0.5871,0.077,0.2589
3,0.5585,0.4828,0.6045,0.1255,0.2605
4,0.5235,0.4202,0.5647,-0.0281,0.1117
