,AUC,AUPR,ACC,MCC,F1
0,0.8629,0.8676,0.8053,0.6115,0.7943
1,0.8675,0.8742,0.8001,0.6014,0.788
2,0.8549,0.8637,0.7921,0.5848,0.7809
3,0.8669,0.8651,0.7944,0.5887,0.7888
4,0.8666,0.8751,0.8009,0.604,0.7864
