,AUC,AUPR,ACC,MCC,F1
0,0.6416,0.7018,0.5828,0.2433,0.4822
1,0.6635,0.7205,0.575,0.231,0.4656
2,0.6731,0.7172,0.5714,0.2269,0.4554
3,0.6543,0.7245,0.5873,0.2555,0.4858
4,0.6839,0.7336,0.596,0.2658,0.5075
