,AUC,AUPR,ACC,MCC,F1
0,0.8913,0.7962,0.8454,0.6097,0.7136
1,0.9076,0.8302,0.8592,0.6424,0.7346
2,0.9033,0.8148,0.8593,0.644,0.7374
3,0.9007,0.8132,0.8531,0.6267,0.723
4,0.9005,0.8078,0.8463,0.6117,0.7147
