,AUC,AUPR,ACC,MCC,F1
0,0.9718,0.944,0.9434,0.8476,0.8846
1,0.9724,0.9431,0.9424,0.8445,0.8819
2,0.9744,0.9473,0.9438,0.8483,0.8849
3,0.9747,0.9442,0.9439,0.8488,0.8855
4,0.9789,0.9526,0.9477,0.8595,0.8939
