,AUC,AUPR,ACC,MCC,F1
0,0.7267,0.9057,0.6644,0.2721,0.7607
1,0.7425,0.9161,0.6735,0.2877,0.7681
2,0.7338,0.9101,0.6636,0.2811,0.7589
3,0.7337,0.9108,0.6627,0.2743,0.7587
4,0.7352,0.9105,0.6597,0.2818,0.7548
