,AUC,AUPR,ACC,MCC,F1
0,0.8154,0.2212,0.8949,0.2332,0.2806
1,0.8355,0.2373,0.9042,0.2605,0.306
2,0.7885,0.1645,0.8748,0.1643,0.2183
3,0.7929,0.196,0.8891,0.2308,0.2778
4,0.8229,0.2274,0.9072,0.2395,0.2864
