,AUC,AUPR,ACC,MCC,F1
0,0.7017,0.6097,0.607,0.1357,0.1939
1,0.6795,0.6335,0.6343,0.228,0.2829
2,0.6763,0.6039,0.6144,0.1599,0.2365
3,0.6991,0.65,0.6343,0.228,0.2829
4,0.6955,0.6437,0.6343,0.228,0.2829
