,AUC,AUPR,ACC,MCC,F1
0,0.9531,0.9554,0.8685,0.7457,0.8543
1,0.9501,0.9532,0.869,0.7471,0.8546
2,0.9501,0.9528,0.8692,0.7473,0.8551
3,0.9505,0.9525,0.8695,0.7479,0.8553
4,0.9529,0.9543,0.8643,0.7384,0.8489
