,AUC,AUPR,ACC,MCC,F1
0,0.9173,0.9135,0.851,0.702,0.8508
1,0.9173,0.9203,0.8423,0.6847,0.8441
2,0.9239,0.9236,0.855,0.7102,0.8564
3,0.9243,0.9272,0.8477,0.6956,0.8494
4,0.9295,0.9279,0.8578,0.7156,0.8563
