,AUC,AUPR,ACC,MCC,F1
0,0.9339,0.8211,0.9021,0.6781,0.7378
1,0.9316,0.8158,0.902,0.6745,0.7335
2,0.9339,0.8192,0.9021,0.6732,0.7314
3,0.9338,0.8167,0.9019,0.6714,0.7293
4,0.933,0.8184,0.9019,0.6717,0.7298
