,AUC,AUPR,ACC,MCC,F1
0,0.8832,0.7134,0.8729,0.5712,0.6463
1,0.8994,0.7077,0.8538,0.5816,0.6661
2,0.9249,0.7928,0.895,0.6548,0.7189
3,0.925,0.798,0.8936,0.6513,0.7165
4,0.8053,0.5972,0.8457,0.4501,0.5301
