,AUC,AUPR,ACC,MCC,F1
0,0.759,0.7701,0.674,0.376,0.6564
1,0.744,0.7707,0.6466,0.3373,0.6082
2,0.7534,0.7798,0.6628,0.3603,0.6371
3,0.7865,0.8034,0.6954,0.411,0.6876
4,0.6078,0.6803,0.5543,0.187,0.4332
