,AUC,AUPR,ACC,MCC,F1
0,0.8608,0.7331,0.8151,0.5472,0.6766
1,0.8915,0.7949,0.8345,0.5995,0.7158
2,0.8903,0.7948,0.8425,0.6043,0.7114
3,0.8915,0.7922,0.8407,0.5987,0.7065
4,0.8359,0.6894,0.7879,0.5027,0.6518
