,AUC,AUPR,ACC,MCC,F1
0,0.9728,0.9424,0.9427,0.8458,0.8835
1,0.9704,0.9367,0.9373,0.8318,0.8732
2,0.9721,0.9364,0.9388,0.8352,0.8754
3,0.9719,0.9366,0.9427,0.8454,0.8828
4,0.9756,0.9459,0.9427,0.8474,0.8856
