,AUC,AUPR,ACC,MCC,F1
0,0.5621,0.4831,0.5846,0.0829,0.3128
1,0.5924,0.4837,0.592,0.1039,0.3333
2,0.4589,0.4025,0.5697,0.0117,0.1801
3,0.5628,0.4801,0.592,0.1051,0.3387
4,0.5319,0.4455,0.5597,0.0204,0.2776
