,AUC,AUPR,ACC,MCC,F1
0,0.7538,0.1502,0.8548,0.1716,0.2227
1,0.772,0.2139,0.8702,0.245,0.2852
2,0.7799,0.1834,0.8582,0.2381,0.2762
3,0.7391,0.1447,0.8604,0.1529,0.2078
4,0.7365,0.1316,0.8421,0.1561,0.2086
