,AUC,AUPR,ACC,MCC,F1
0,0.4567,0.5792,0.4548,-0.0355,0.395
1,0.6114,0.6771,0.5914,0.1377,0.6735
2,0.5083,0.6022,0.5093,0.0205,0.5435
3,0.553,0.6324,0.5571,0.023,0.6788
4,0.6008,0.6608,0.5953,0.1101,0.718
