,AUC,AUPR,ACC,MCC,F1
0,0.5054,0.4172,0.5521,0.0211,0.312
1,0.4892,0.3996,0.5339,-0.0405,0.2383
2,0.5067,0.4062,0.5495,-0.0168,0.2172
3,0.5431,0.4383,0.5495,0.006,0.2822
4,0.4993,0.4089,0.5469,-0.0202,0.2232
