,AUC,AUPR,ACC,MCC,F1
0,0.8666,0.8687,0.7862,0.5772,0.7662
1,0.8558,0.858,0.7766,0.557,0.7569
2,0.8396,0.8364,0.7544,0.5128,0.7316
3,0.8664,0.8645,0.7646,0.5459,0.7249
4,0.8665,0.8653,0.7612,0.5458,0.7137
