,AUC,AUPR,ACC,MCC,F1
0,0.5406,0.0724,0.7296,0.0336,0.1152
1,0.4814,0.0523,0.6649,-0.0082,0.092
2,0.5932,0.0683,0.6928,0.046,0.1236
3,0.4847,0.0555,0.6296,-0.0104,0.0929
4,0.5186,0.0577,0.5416,0.0182,0.11
