,AUC,AUPR,ACC,MCC,F1
0,0.8797,0.8667,0.808,0.6159,0.8093
1,0.8658,0.866,0.8012,0.6048,0.7936
2,0.8763,0.8666,0.8029,0.6063,0.8084
3,0.8789,0.8735,0.8135,0.6271,0.8167
4,0.8805,0.8881,0.8047,0.611,0.7991
