,AUC,AUPR,ACC,MCC,F1
0,0.5487,0.8341,0.5483,0.0508,0.666
1,0.4886,0.8133,0.4378,0.0096,0.531
2,0.5164,0.8228,0.3811,0.0348,0.4332
3,0.5047,0.8101,0.4369,0.0053,0.5307
4,0.5047,0.8215,0.5491,-0.0094,0.6762
