,AUC,AUPR,ACC,MCC,F1
0,0.6097,0.7021,0.5821,0.1499,0.6314
1,0.6383,0.7284,0.5958,0.1444,0.6802
2,0.6436,0.7275,0.6023,0.1657,0.6775
3,0.6234,0.7077,0.594,0.1682,0.6483
4,0.6168,0.7011,0.5856,0.1373,0.6559
