,AUC,AUPR,ACC,MCC,F1
0,0.8155,0.2261,0.85,0.26,0.2899
1,0.8493,0.3028,0.8165,0.3015,0.3047
2,0.841,0.2836,0.8265,0.3159,0.3183
3,0.8084,0.2157,0.8367,0.2538,0.2807
4,0.8238,0.241,0.8337,0.2932,0.3067
