,AUC,AUPR,ACC,MCC,F1
0,0.9365,0.943,0.8647,0.7294,0.8652
1,0.9321,0.9375,0.8612,0.7232,0.8648
2,0.9337,0.9357,0.8589,0.7183,0.8617
3,0.9391,0.9466,0.8697,0.7401,0.8728
4,0.9407,0.9464,0.8707,0.742,0.8735
