,AUC,AUPR,ACC,MCC,F1
0,0.9248,0.8371,0.8711,0.6881,0.7785
1,0.928,0.8585,0.87,0.689,0.78
2,0.9253,0.8452,0.8688,0.6808,0.7728
3,0.9133,0.8235,0.8597,0.6548,0.7528
4,0.9259,0.8517,0.8703,0.682,0.7726
