,AUC,AUPR,ACC,MCC,F1
0,0.5036,0.428,0.5725,0.0189,0.1818
1,0.5663,0.4749,0.5775,0.045,0.2283
2,0.5386,0.4586,0.57,0.0257,0.2252
3,0.5474,0.4622,0.5975,0.1031,0.2512
4,0.5693,0.4623,0.59,0.0756,0.2115
