,AUC,AUPR,ACC,MCC,F1
0,0.6528,0.8853,0.6197,0.1674,0.7274
1,0.6527,0.8839,0.5837,0.1588,0.6895
2,0.6669,0.8911,0.6261,0.185,0.7319
3,0.6605,0.8873,0.6152,0.1786,0.7212
4,0.6508,0.8829,0.5961,0.163,0.7028
